lat,lon,alt
0.5486138794911967,0.05031019845697071,0.005112656753244238
0.5780456265704798,0.04422645496857158,0.0025009872383066067
0.6073319643553681,0.0380402909463734,0.005321832016807804
0.6364127190565911,0.031710979999584665,0.013372841825660231
0.665223659851363,0.025195637941724802,0.02637282780433381
0.693695173700671,0.01844864023014764,0.04396772684819794
0.7217507786118252,0.011421066405402969,0.06573785443729108
0.749305445642938,0.004060208118470965,0.09120629094766386
0.7762637093473763,0.9971336893183351,0.11984822626895308
0.8025175650692881,0.9889313758026819,0.15110107098837844
0.827944185373346,0.9802125247131792,0.18437513073481782
0.8524035450460418,0.9709086513868868,0.21906463349377603
0.8757361345767227,0.9609497065652872,0.25455889771779994
0.8977610758504194,0.9502670088966061,0.2902534315282246
0.9182751354215748,0.9387978260020217,0.3255607599030199
0.9370533479925935,0.9264919558830769,0.3599207868969998
0.9538521685164505,0.9133204179506086,0.3928105132239246
0.9684161628568114,0.8992858288561354,0.4237529453035336
0.9804890588531696,0.8844331661360847,0.45232504969009213
0.9898293253603534,0.868858549546656,0.4781646261213588
0.9962292426603235,0.8527128426734825,0.5009759928665325
0.9995348807388403,0.8361970108989171,0.5205343992104083
0.9996631211982159,0.8195478531629145,0.5366891015458641
0.9966116649882015,0.8030157570653322,0.5493650613871814
0.9904593496451024,0.7868392064533503,0.5585632455274911
0.981356684708411,0.7712221411607179,0.5643595304068683
0.969509142493195,0.7563190615704785,0.5669022344269443
0.9551572232680541,0.7422297534009137,0.5664083233610953
0.938557214786635,0.7290024207754053,0.5631583550324706
0.9199653303311244,0.7166422247894895,0.5574902499744958
0.8996263559849382,0.7051220003799332,0.549791994592276
0.8777667000471823,0.6943927109542427,0.5404934022620438
0.8545910475689309,0.6843922747022715,0.5300570754477612
0.8302816101328094,0.6750522894449703,0.5189687280140305
0.8049990403333782,0.6663027395493574,0.5077270409874401
0.7788842830321929,0.6580750274555597,0.4968332367044077
0.7520608542534197,0.6503037364707179,0.486780565042082
0.724637223436394,0.6429274950068886,0.4780439009025734
0.6967091117945445,0.6358892384131865,0.47106965383092003
0.6683616126167071,0.6291360870555629,0.46626618830934063
0.6396710983499432,0.6226189929577511,0.46399494661418217
0.6107069143994202,0.6162922560529667,0.4645624550633265
0.5815328790333975,0.6101129739001112,0.46821337903557136
